ID,PearsonCorr,BVol,GVol,WVol,ThicknessSum
3000286,0.833685,1532930,528037,463914,1488280
3000578,0.825798,1588920,535359,463715,1542250
3000898,0.821096,1277360,428111,380357,1202580
3001782,0.820890,1319860,435100,410983,1124090
3001815,0.803212,1339970,434524,404164,1028790
3002769,0.804869,1268350,411557,372136,1133980
3002860,0.785862,1396980,401910,452769,871477
3002965,0.829503,1639540,571415,479363,1587650
3003183,0.822009,1773260,546299,531527,1341160
3003868,0.796523,1424710,481953,438693,1284010
3004081,0.844568,1270140,454825,370274,1325790
3004209,0.803315,1244200,435952,373167,1245430
3004373,0.836987,1538460,522496,444599,1381000
3005093,0.847052,1242760,454346,400026,1395420
3005162,0.837811,1349920,466870,385423,1216820
3005186,0.835747,1387530,457126,423601,1259990
3005388,0.799902,1681600,544088,497823,1311290
3006054,0.805118,1287500,436816,352877,1174030
3007021,0.812487,1407410,470884,413655,1340400
3007445,0.818692,1580480,500868,483894,1291170
3007552,0.829914,1600260,560339,462919,1720120
3008104,0.775077,1521850,510750,437286,1301190
3009124,0.758861,1577080,514498,466466,1306820
3009509,0.782033,1434440,459813,451458,1210160
3009706,0.792678,1494910,476588,439107,1210740
3010886,0.783873,1332820,439525,414727,1123590
3010895,0.800228,1258880,407567,399818,976177
3011911,0.807461,1507380,516470,438382,1394670
3012102,0.778970,1518920,500793,435419,1245400
3012287,0.829299,1531520,539789,446896,1612770
3012316,0.806116,1328910,437017,409334,1177830
3014248,0.794882,1317960,405966,401799,989730
3014915,0.811210,1718650,584764,497119,1521500
3015171,0.772338,1420030,446496,425473,1048110
3015290,0.829782,1514830,516885,485442,1444550
3015420,0.823454,1361120,483039,397188,1362890
3015488,0.835370,1287840,434153,359463,1179380
3016209,0.798249,1559280,513256,455467,1313000
3016470,0.816459,1444650,470721,434971,1208180
3016482,0.804534,1370510,445946,399084,1069340
3016793,0.814003,1460610,447827,402567,1115050
3016939,0.805389,1566960,517500,441847,1382770
3017381,0.827863,1522620,515552,451181,1399030
3017517,0.834862,1451470,477585,429398,1281320
3017712,0.809871,1367890,454013,396765,1215830
3017853,0.833504,1392440,478186,400575,1301110
3018019,0.784162,1293460,399877,425641,967992
3018131,0.796003,1456200,474842,444810,1192690
3018379,0.789402,1291380,415368,371881,1089680
3018492,0.783114,1338440,451825,379225,1210160
3019005,0.814371,1378920,467394,386664,1249370
3019378,0.758499,1398530,437207,439469,996316
3019945,0.836507,1498420,541862,436572,1622710
3020157,0.824314,1320100,472009,393213,1338190
3020165,0.820373,1276890,447928,358639,1288990
3020506,0.810337,1595240,542113,470369,1488200
3020728,0.813851,1305500,423638,392657,1079330
3020744,0.777773,1419920,459711,408211,1154280
3020756,0.842459,1676250,535358,510236,1370860
3021140,0.827376,1548450,541180,470169,1529360
3021394,0.847039,1310600,443423,379460,1229380
3022212,0.803641,1364470,454144,396345,1146100
3022367,0.794436,1359480,416533,424295,966856
3022757,0.801731,1519630,529619,461230,1477450
3023213,0.805839,1338530,439321,365901,1138450
3023440,0.810506,1496560,480644,462219,1207000
3023570,0.823180,1656600,529156,479680,1331070
3023680,0.767026,1619080,512088,485593,1220960
3024004,0.815390,1608930,554282,464770,1557160
3025064,0.793046,1510430,521312,423574,1523710
3025154,0.816631,1170240,391101,323923,1008090
3025346,0.821878,1383620,475642,426629,1318330
3025491,0.800268,1573500,567975,443547,1689670
3025640,0.792528,1280740,409836,388873,966720
3025747,0.807074,1473670,484334,467731,1258940
3025934,0.821827,1384280,468635,416892,1224000
3025978,0.816676,1304400,433397,364150,1104730
3026047,0.806729,1435150,464770,415202,1201260
3026322,0.814871,1245950,418507,358855,1097400
3026723,0.798450,1611810,527406,482047,1341140
3027112,0.825796,1373600,459876,414171,1206490
3027256,0.815481,1403560,504194,456228,1354470
3027588,0.834913,1469610,511521,428782,1383370
3027689,0.841912,1512040,529672,455540,1590870
3028059,0.777816,1406980,436752,430171,1053030
3028938,0.801111,1451190,506853,421754,1327400
3029275,0.815942,1269000,415615,366483,1074060
3030565,0.834012,1424320,503553,413576,1451760
3030930,0.804186,1380450,453198,415323,1157760
3031287,0.810134,1393390,449419,414903,1106150
3032088,0.830710,1363330,449430,408761,1110340
3032148,0.787194,1412540,472484,416255,1239040
3032265,0.817536,1244590,424398,342804,1123570
3032393,0.816555,1517700,499877,444655,1390670
3032841,0.810535,1210480,382820,386174,922476
3033035,0.797530,1378610,462154,409153,1211850
3033514,0.766935,1245650,369879,399724,815957
3034202,0.803543,1439870,449861,421101,1057040
3034215,0.716245,1558170,480824,553538,1313760
3034369,0.786218,1330640,440120,400625,1071780
3034616,0.813896,1546680,525387,443971,1437160
3035145,0.828734,1405880,456932,418868,1104270
3035363,0.831030,1438900,478809,408310,1221840
3035753,0.768810,1383430,422696,455351,961452
3036092,0.770113,1484500,473091,481016,1221790
3036493,0.800722,1467710,497155,438634,1368870
3037523,0.810280,1492820,501033,419456,1334560
3037638,0.764117,1240490,382504,377631,855804
3037836,0.804613,1610260,496284,509551,1240950
3037937,0.824047,1521680,545009,465423,1642460
3038575,0.817567,1516860,520060,432915,1450150
3039228,0.797680,1604430,521848,489578,1369820
3039244,0.799803,1498330,504321,472587,1335810
3039350,0.800067,1485990,502040,453241,1342240
3039876,0.822446,1151930,372785,356497,934269
3039905,0.808010,1278720,425551,373221,1101070
3039992,0.785039,1363160,445736,395999,1116960
3040199,0.774251,1366540,461361,419662,1253940
3040324,0.830611,1317940,470359,380683,1405160
3040417,0.789472,1210910,409858,374135,1030010
3040671,0.802038,1398160,429475,431660,1063680
3040894,0.791140,1650320,539112,469198,1399940
3041251,0.777761,1391610,447122,425144,1158160
3041403,0.849922,1435210,498535,403679,1459360
3041616,0.808936,1408250,467301,418899,1138730
3041932,0.811616,1399960,449393,431716,1150750
3042710,0.814965,1359080,448206,385849,1096380
3042776,0.793622,1434580,457742,435901,1107640
3043487,0.850084,1549110,525409,486227,1467030
3043554,0.822816,1231980,392660,375301,947967
3043974,0.810524,1428100,468286,397529,1162190
3044010,0.814637,1337000,458901,366688,1251350
3044275,0.813204,1256770,395502,361825,999666
3044293,0.847624,1274880,461779,400712,1303870
3044430,0.824147,1656950,546655,530400,1459830
3045414,0.768465,1344690,399035,412746,870887
3045675,0.837217,1202110,417259,366629,1098810
3046063,0.767164,1532110,488824,484616,1196070
3046140,0.827704,1176950,397861,341148,1043470
3046625,0.788891,1279280,425722,373409,1139940
3046632,0.830597,1401720,486790,401336,1358500
3046982,0.819237,1378900,433151,409259,1057460
3047122,0.815031,1453650,490305,431462,1329570
3047407,0.778613,1299210,418298,373691,1012560
3047534,0.827829,1490450,474648,465780,1191270
3047620,0.802808,1728020,583656,547294,1681530
3047882,0.799387,1540730,487281,479090,1152560
3049218,0.802176,1146930,379166,347768,984875
3049436,0.827509,1190670,388398,336332,1037770
3049895,0.810613,1312550,418605,407151,1040350
3050206,0.799928,1390160,440390,435136,1087940
3050223,0.824749,1476180,502358,450144,1339740
3050259,0.831778,1387200,481810,421782,1295550
3050974,0.823410,1722590,570616,524129,1562740
3051070,0.781355,1405880,474139,413407,1253720
3051458,0.753925,1648310,475411,552685,1075040
3051917,0.752761,1345990,443665,442220,1160980
3052104,0.801715,1319480,413222,389562,970911
3052207,0.768395,1516300,492982,474640,1292280
3052429,0.783697,1632580,530073,462306,1348510
3052822,0.806734,1226170,407501,347744,1056350
3053517,0.836049,1391950,481187,420959,1385470
3053563,0.799182,1476270,494151,430945,1371020
3053616,0.787308,1308400,418183,395957,1031440
3053827,0.809198,1204300,412103,364113,1117830
3053961,0.761653,1357990,448185,406495,1204100
3053983,0.817132,1783450,564661,550114,1507190
3054267,0.821578,1537070,543208,441146,1502910
3055081,0.829292,1568730,594311,436820,2027490
3055159,0.828400,1334790,461886,434521,1266400
3055217,0.818395,1395490,473428,414250,1294890
3055235,0.783724,1561720,478804,485944,1119320
3055470,0.836407,1450800,494760,436521,1400150
3055564,0.845545,1384630,499037,399191,1384810
3055918,0.815951,1458520,500358,426527,1336670
3056320,0.826665,1432520,500373,475917,1364710
3057110,0.826361,1279570,430860,362314,1226620
3057729,0.778895,1466590,477781,448486,1225550
3057955,0.833000,1525410,522549,471789,1405740
3058260,0.769242,1243170,402428,376110,990416
3058789,0.788062,1293720,421636,376963,1092850
3058891,0.828600,1160380,399185,328241,1117750
3058914,0.808794,1648500,573194,475901,1578110
3059030,0.818863,1263290,416828,367661,1042010
3059041,0.757336,1353510,453919,403943,1230580
3060759,0.841523,1396680,516865,419874,1595010
3060961,0.808072,1345320,444064,403141,1162700
3061100,0.816416,1565290,527052,454939,1492220
3061407,0.815775,1520930,533301,433525,1527970
3062752,0.823130,1473470,518020,437602,1494790
3062939,0.775060,1342660,401231,421220,922097
3063016,0.760820,1657580,543120,508381,1396860
3063057,0.827420,1179070,399726,342378,1094650
3063271,0.811652,1602080,537498,464832,1458430
3063519,0.805819,1597300,499291,461964,1328870
3063623,0.811758,1452670,478870,458963,1272710
3063715,0.827753,1302300,455668,412553,1290320
3063944,0.815870,1457860,475207,427554,1214030
3064245,0.795621,1267290,418856,364399,1036480
3064269,0.819577,1349140,439484,407629,1175810
3064343,0.799276,1413370,473994,417418,1277680
3064609,0.824440,1344830,479140,427801,1354930
3064776,0.820200,1369380,467247,412917,1362010
3065553,0.770381,1506140,511564,437340,1312110
3065636,0.823383,1537470,518534,454677,1363530
3066523,0.815414,1439320,518739,443093,1509870
3067334,0.770346,1383600,435575,410098,1058260
3068226,0.796213,1521760,488541,452051,1254830
3068562,0.834959,1657290,575008,494628,1631070
3068683,0.837420,1304830,445329,390478,1183890
3068769,0.781835,1400450,424681,427874,959492
3070341,0.810708,1240860,358657,387689,744186
3070860,0.794965,1730020,551736,548381,1388230
3071185,0.794323,1467610,485364,452852,1226330
3071256,0.814855,1480320,491004,453301,1352010
3071719,0.797910,1465050,462950,428787,1097940
3072727,0.840906,1436150,506283,443547,1328460
3074223,0.820775,1441980,474272,452039,1249740
3074614,0.849538,1432340,502713,405604,1402600
3075021,0.843713,1619650,526086,489901,1375690
3075190,0.785056,1528950,504745,451697,1320930
3075519,0.800267,1393940,457521,430523,1128790
3075743,0.826384,1505830,511865,464510,1433550
3076161,0.760626,1394260,459948,425058,1237150
3076435,0.819779,1412720,483353,431391,1385110
3076522,0.824805,1485130,542168,473422,1594740
3076859,0.784414,1451420,475846,440704,1159540
3076903,0.818545,1743460,598746,516936,1619090
3076990,0.830141,1425230,461013,415677,1199500
